date,datatype,station,attributes,value
2020-03-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",28.3
2020-03-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-03-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",6.4
2020-03-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.2
2020-03-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-03-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19.3
2020-03-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.8
2020-03-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.2
2020-03-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.4
2020-03-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",9.4
2020-03-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21
2020-03-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",14.9
2020-03-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.8
2020-03-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",14.3
2020-03-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.8
2020-03-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",12.9
2020-03-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-03-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21.3
2020-03-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",12.3
2020-03-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-03-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.9
2020-03-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.5
2020-03-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21.8
2020-03-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.4
2020-03-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",32.9
2020-03-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.2
2020-03-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",33.7
2020-03-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",15.5
2020-03-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",27.2
2020-03-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",18.8
2020-03-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.6
2020-03-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-03-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19
2020-03-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10
2020-03-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",26.3
2020-03-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.3
2020-03-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",30.8
2020-03-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-03-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",29.4
2020-03-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",15.3
2020-03-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",34.9
2020-03-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",14.8
2020-03-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.7
2020-03-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.9
2020-03-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.8
2020-03-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19.2
2020-03-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",12.1
2020-03-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.2
2020-03-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.3
2020-03-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.6
2020-03-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-03-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.3
2020-03-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.7
2020-03-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.5
2020-03-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.2
2020-03-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.2
2020-03-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7
2020-03-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",19
2020-03-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.7
2020-03-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",23.6
2020-03-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.3
2020-03-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-03-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",31.9
2020-03-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.7
2020-03-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",25.9
2020-03-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",19.4
2020-03-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2
2020-03-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20
2020-03-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.7
2020-03-31T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-03-31T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20.2
2020-03-31T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10
2020-04-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-04-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.9
2020-04-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-04-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.6
2020-04-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.6
2020-04-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.9
2020-04-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-04-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",26.5
2020-04-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.7
2020-04-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",6.6
2020-04-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14
2020-04-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.2
2020-04-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",15.8
2020-04-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.3
2020-04-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.6
2020-04-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",5.8
2020-04-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.6
2020-04-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.5
2020-04-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.9
2020-04-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.9
2020-04-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-04-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.7
2020-04-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.3
2020-04-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-04-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.6
2020-04-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.7
2020-04-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-04-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21.1
2020-04-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.1
2020-04-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",4.6
2020-04-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.8
2020-04-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.2
2020-04-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-04-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.1
2020-04-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.7
2020-04-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.9
2020-04-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.7
2020-04-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",22.8
2020-04-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.7
2020-04-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",26.4
2020-04-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",13.5
2020-04-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",4.2
2020-04-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17
2020-04-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",13.7
2020-04-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.8
2020-04-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17
2020-04-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.3
2020-04-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-04-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.7
2020-04-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11
2020-04-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-04-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.2
2020-04-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.8
2020-04-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.8
2020-04-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.5
2020-04-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.4
2020-04-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20.2
2020-04-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6
2020-04-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.8
2020-04-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.3
2020-04-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11
2020-04-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.7
2020-04-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.6
2020-04-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.6
2020-04-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.8
2020-04-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.6
2020-04-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",21.4
2020-04-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.6
2020-04-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.8
2020-04-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.7
2020-04-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",13.2
2020-04-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-04-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.4
2020-04-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.1
2020-04-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-04-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.8
2020-04-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.5
2020-04-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.4
2020-04-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.4
2020-04-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.8
2020-04-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8
2020-04-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.6
2020-04-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.5
2020-05-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",23.4
2020-05-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",11.4
2020-05-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.8
2020-05-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",5.4
2020-05-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-05-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.2
2020-05-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-05-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.1
2020-05-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.5
2020-05-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.8
2020-05-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.8
2020-05-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.4
2020-05-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-05-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.2
2020-05-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.5
2020-05-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-05-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.9
2020-05-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.6
2020-05-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20.6
2020-05-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.5
2020-05-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.2
2020-05-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.1
2020-05-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.6
2020-05-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.8
2020-05-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.4
2020-05-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",10.4
2020-05-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-05-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.2
2020-05-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-05-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.5
2020-05-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.9
2020-05-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.4
2020-05-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.9
2020-05-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",11.4
2020-05-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.3
2020-05-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.3
2020-05-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.2
2020-05-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.9
2020-05-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.8
2020-05-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8
2020-05-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.8
2020-05-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.8
2020-05-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.6
2020-05-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.4
2020-05-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",18.5
2020-05-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.1
2020-05-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",20
2020-05-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.2
2020-05-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",24.6
2020-05-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.7
2020-05-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.5
2020-05-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8.2
2020-05-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.9
2020-05-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.1
2020-05-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1
2020-05-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.4
2020-05-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.7
2020-05-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",7.4
2020-05-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.5
2020-05-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",9.1
2020-05-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.8
2020-05-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.5
2020-05-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.7
2020-05-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.2
2020-05-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.8
2020-05-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.9
2020-05-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.5
2020-05-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.3
2020-05-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.6
2020-05-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.1
2020-05-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.3
2020-05-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.4
2020-05-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-05-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.3
2020-05-29T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.1
2020-05-30T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-05-30T00:00:00,TMAX,GHCND:ASN00090186,",,a,",17.1
2020-05-30T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.1
2020-05-31T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.6
2020-05-31T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.3
2020-05-31T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.3
2020-06-01T00:00:00,PRCP,GHCND:ASN00090186,",,a,",7.8
2020-06-01T00:00:00,TMAX,GHCND:ASN00090186,",,a,",10.5
2020-06-01T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.4
2020-06-02T00:00:00,PRCP,GHCND:ASN00090186,",,a,",8
2020-06-02T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.3
2020-06-02T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.2
2020-06-03T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.8
2020-06-03T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.7
2020-06-03T00:00:00,TMIN,GHCND:ASN00090186,",,a,",10.2
2020-06-04T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-04T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.8
2020-06-04T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.7
2020-06-05T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-06-05T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.9
2020-06-05T00:00:00,TMIN,GHCND:ASN00090186,",,a,",-0.1
2020-06-06T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1.4
2020-06-06T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.3
2020-06-06T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6
2020-06-07T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-06-07T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.2
2020-06-07T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.2
2020-06-08T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-08T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.1
2020-06-08T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2.2
2020-06-09T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-09T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.8
2020-06-09T00:00:00,TMIN,GHCND:ASN00090186,",,a,",-0.3
2020-06-10T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-06-10T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.1
2020-06-10T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.1
2020-06-11T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-11T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.4
2020-06-11T00:00:00,TMIN,GHCND:ASN00090186,",,a,",0.4
2020-06-12T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-12T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.1
2020-06-12T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.1
2020-06-13T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-13T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.1
2020-06-13T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.6
2020-06-14T00:00:00,PRCP,GHCND:ASN00090186,",,a,",4.8
2020-06-14T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.4
2020-06-14T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.4
2020-06-15T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.8
2020-06-15T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16
2020-06-15T00:00:00,TMIN,GHCND:ASN00090186,",,a,",8.8
2020-06-16T00:00:00,PRCP,GHCND:ASN00090186,",,a,",1
2020-06-16T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.3
2020-06-16T00:00:00,TMIN,GHCND:ASN00090186,",,a,",11.1
2020-06-17T00:00:00,PRCP,GHCND:ASN00090186,",,a,",3.8
2020-06-17T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.1
2020-06-17T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-06-18T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-18T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.4
2020-06-18T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.9
2020-06-19T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-19T00:00:00,TMAX,GHCND:ASN00090186,",,a,",16.4
2020-06-19T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.1
2020-06-20T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-06-20T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.3
2020-06-20T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.9
2020-06-21T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-06-21T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.7
2020-06-21T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.9
2020-06-22T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-06-22T00:00:00,TMAX,GHCND:ASN00090186,",,a,",13.1
2020-06-22T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.6
2020-06-23T00:00:00,PRCP,GHCND:ASN00090186,",,a,",11.4
2020-06-23T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.7
2020-06-23T00:00:00,TMIN,GHCND:ASN00090186,",,a,",5.7
2020-06-24T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.4
2020-06-24T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.2
2020-06-24T00:00:00,TMIN,GHCND:ASN00090186,",,a,",6.7
2020-06-25T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.2
2020-06-25T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.1
2020-06-25T00:00:00,TMIN,GHCND:ASN00090186,",,a,",7.5
2020-06-26T00:00:00,PRCP,GHCND:ASN00090186,",,a,",2.2
2020-06-26T00:00:00,TMAX,GHCND:ASN00090186,",,a,",12.6
2020-06-26T00:00:00,TMIN,GHCND:ASN00090186,",,a,",4.9
2020-06-27T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0.6
2020-06-27T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14
2020-06-27T00:00:00,TMIN,GHCND:ASN00090186,",,a,",1.2
2020-06-28T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-28T00:00:00,TMAX,GHCND:ASN00090186,",,a,",15.1
2020-06-28T00:00:00,TMIN,GHCND:ASN00090186,",,a,",2
2020-06-29T00:00:00,PRCP,GHCND:ASN00090186,",,a,",0
2020-06-29T00:00:00,TMAX,GHCND:ASN00090186,",,a,",14.2
